genes	const_pval	sex	age	bmi	p_value	beta_coef	std_err	fdr_bh_adj_pval
BAZ1B	7.383487263999125e-16	0.9866592433809072	0.7648428450227479	0.4364059922959088	0.9426168536470936	0.0047380320515014035	0.06564928291202941	0.9999082101623553
ERFL	2.1425921875057863e-15	0.9906107024058954	0.7809782790810735	0.4357019482122694	0.942643386974904	-0.0018067212627942697	0.0250451916901185	0.9999082101623553
CCNYL1	1.0128168680670948e-16	0.987679030449318	0.7671345510581189	0.43550719092933476	0.9426568004474374	-0.001880863478642969	0.026079077961233703	0.9999082101623553
GALR3	1.275989091675204e-16	0.9884340793841278	0.7651763796622411	0.43619593399239154	0.9426687971520064	-0.0011252464273378143	0.01560535413964181	0.9999082101623553
DGKB	3.821683021490282e-16	0.9984055393888679	0.7605311425155246	0.43552418053975084	0.942829375020291	-0.004625959137036145	0.06433510609794159	0.9999082101623553
EXOC3L4	2.6120188976305516e-16	0.9979750129840257	0.7702570600210539	0.4381362179347582	0.9428373928830963	-0.002701502217808238	0.03757617550386424	0.9999082101623553
RAB40A	2.4957231717369967e-18	0.9944685045044712	0.759249396865809	0.4516188942935023	0.942928783489732	-0.0019492493371363329	0.027156309509603602	0.9999082101623553
OR5M10	2.358302808048954e-17	0.9843569623014234	0.7619189079469115	0.4431610225343774	0.9430199812734132	0.001849761846026532	0.02581159955727702	0.9999082101623553
PPP1R1B	2.4278221766208488e-17	0.9933663541643564	0.7627035144312746	0.4477095931323336	0.9430912469773898	0.0024619231782900264	0.034396801235460184	0.9999082101623553
TEAD2	7.382256580216303e-18	0.9957625809294515	0.7695094036463996	0.44044654934427563	0.9432207910726188	0.0027648814181017167	0.03871787444908213	0.9999082101623553
GGH	1.7735192898598697e-17	0.9916789584666883	0.7625557488160343	0.4359409187913932	0.9432254410561532	0.0027815131713186947	0.03895397200279147	0.9999082101623553
RFFL	1.9258619164264875e-17	0.997137693291677	0.7644679171155797	0.4371170289194154	0.9432297580664999	-0.0013617369978541904	0.019072031046152543	0.9999082101623553
SELENON	9.622525353803231e-18	0.9869725327672662	0.7705885207602798	0.43621508147074495	0.9432328673496001	0.0032461998708668838	0.045467679666329336	0.9999082101623553
ZDHHC11B	5.305834589921279e-18	0.9962156016406162	0.7595563857455938	0.43661603788337744	0.9432615340749271	-0.004445903704432985	0.06230276672773782	0.9999082101623553
LOC254028	4.856998653063695e-18	0.9926271304141756	0.7661489721156363	0.43904025658872337	0.9433167077429377	-0.0018376913022264407	0.025777636087221074	0.9999082101623553
MARCO	4.3276882049603316e-17	0.9996653986617667	0.7687484163548054	0.43953544254838983	0.9433209019607203	-0.004487714482959149	0.06295466805499673	0.9999082101623553
CNKSR1	3.052127283896272e-17	0.9955528007470433	0.7775058536030062	0.4368335517116272	0.9433395670305603	0.0025556194861719173	0.035862635108866246	0.9999082101623553
TIMM21	6.012042547256613e-18	0.981511778795277	0.7658342866576398	0.4355353588223544	0.9433578775373447	0.001908527179613706	0.026790755826514183	0.9999082101623553
FRMD1	5.5942942386704025e-18	0.9914368971027658	0.764104887188506	0.4443423613517963	0.9434200432559354	0.006371540971458672	0.08953829491707768	0.9999082101623553
PARP3	2.989434244439416e-16	0.996794553931682	0.7630764001414909	0.43598578640920105	0.9434414827416868	-0.003231165769217642	0.04542432218666496	0.9999082101623553
LRRC39	4.102270045378874e-16	0.9969703018448666	0.7662843604565436	0.43550993183331055	0.9435172819069633	-0.0013480669201085954	0.018976848388998154	0.9999082101623553
UTP4	2.1198506770627883e-17	0.9945764156870699	0.7587952538316869	0.45889686327128254	0.9435810480669906	-0.0031799273700302555	0.04481477747927715	0.9999082101623553
DNAH17	6.644452073422428e-12	0.9931091539175145	0.762147147084145	0.45896866822706583	0.9436335515258925	-0.010271423831608173	0.14489043684290137	0.9999082101623553
LINC02006	1.5312158092562356e-17	0.989679148166489	0.7708526476112942	0.4356210684004488	0.9436647303020304	-0.006380382760484582	0.09005265171068431	0.9999082101623553
CPEB4	3.0502177466809254e-16	0.9977569055406497	0.7654534856968209	0.4366887038430294	0.9437375503664078	-0.0018188505048571113	0.02570451819700513	0.9999082101623553
GRWD1	3.9825954071188117e-16	0.9898070751848567	0.7656408164478075	0.4533593269731898	0.9438010707995605	0.001981303651271915	0.02803205435354887	0.9999082101623553
MYPN	1.4161369469666473e-15	0.9774836934727189	0.7783880781113566	0.4357740101280223	0.9438549589730871	0.003528567513647718	0.04997118593343305	0.9999082101623553
ABCA1	1.8249247080499347e-15	0.9995852399971525	0.762576032098216	0.44556345531401054	0.9438557400721511	-0.005081283210552873	0.07196157807562542	0.9999082101623553
KIF9-AS1	1.5952798636592513e-17	0.9907577576121138	0.7599190605957883	0.4371214018709585	0.9439168062248564	-0.0016809819007629068	0.023832177908693603	0.9999082101623553
VPS53	6.244407659654416e-16	0.9890630629781869	0.7597204686335162	0.4361107846720015	0.9440593346265523	0.004077187979038888	0.0579519946827529	0.9999082101623553
NOL3	6.89958926509252e-18	0.9905651406150127	0.7648354792740383	0.43730952767757003	0.9440728246143848	0.0010081699258089605	0.014333303881503655	0.9999082101623553
ASCL2	8.445382841502705e-18	0.9893458912159525	0.7684028766789467	0.4437229036235194	0.9440908130066056	-0.001248833171163019	0.0177605715630045	0.9999082101623553
NLRP2	2.2274921375880612e-17	0.9889360689643998	0.7597165400336863	0.43617704929989354	0.9441213747779896	0.004195111416120945	0.059694438524183	0.9999082101623553
EPHX3	3.846225638965051e-18	0.9991588704740668	0.7628689588499273	0.43681058956992425	0.9442109232652312	0.0019203019517604336	0.02736891569698405	0.9999082101623553
S1PR2	8.35181628630539e-17	0.9935033971975495	0.764936560564158	0.4357679676462327	0.9442200153894282	-0.0011851076295965324	0.016893388285442065	0.9999082101623553
SPIN2B	4.684254840511297e-18	0.9982363560376126	0.7589844979805362	0.4396166030376091	0.9443691538917451	-0.0025849415377881546	0.0369465885709918	0.9999082101623553
KCNE2	2.8067314975232524e-17	0.9904710900177935	0.759782432994368	0.4396019582374546	0.9443856572258263	0.001091954227838865	0.01561194892656213	0.9999082101623553
PSG8	8.978813032111221e-18	0.9824405048689097	0.7686050818038421	0.44073715183496376	0.9444197928601387	0.004450796274325042	0.06367331945884305	0.9999082101623553
GADD45G	3.4398143238883643e-18	0.9919569767730425	0.7617331505821039	0.43800198267981705	0.944468571629075	0.0016575695897907694	0.02373413947307622	0.9999082101623553
ASPRV1	2.6246376548095393e-18	0.9951010074145985	0.7606364836561714	0.4379558339426721	0.9444759258658334	-0.0027720650553744175	0.039697462900833855	0.9999082101623553
ELL	1.8123624174954823e-15	0.99912057809046	0.7575725199368077	0.4387283442765606	0.944542827499703	0.00387884582168746	0.055614279191031096	0.9999082101623553
USP44	1.5251588483971684e-16	0.9853556256535956	0.7676425761020546	0.4356261761710156	0.9445940566004936	-0.0019071143185840217	0.027369228097407303	0.9999082101623553
PARS2	9.717153664488692e-18	0.9885629015465414	0.7631600499884106	0.43668997203820004	0.9446249951816916	0.0014203821879337775	0.02039548389042948	0.9999082101623553
GPATCH1	3.927125960769816e-15	0.9959235780534372	0.7625549859746339	0.4368283242463127	0.9446285975171744	-0.0032316110022269084	0.046406217761307794	0.9999082101623553
SLC22A20P	6.580605654945109e-17	0.986865697018052	0.7709658636943612	0.4431747536821099	0.9446716844330664	0.004626483913152457	0.06648853738607752	0.9999082101623553
IL21-AS1	2.638653741555463e-18	0.9913748556705576	0.7622353179036334	0.43563199781289386	0.9446754208476491	-0.0004619438854718966	0.006639178168295708	0.9999082101623553
NFX1	5.103123439629991e-16	0.9895796834069949	0.7664945241192413	0.43708641977712914	0.9446755527409318	0.0033156974677914786	0.047654183763309245	0.9999082101623553
TFDP2	1.2678902098711134e-17	0.9842809085808246	0.7575316935333192	0.4486315519418238	0.9447137620741416	-0.0032375421305123053	0.046563123000960244	0.9999082101623553
USP21	1.12196698408889e-15	0.9844271998136551	0.7639808946491473	0.43570218978310726	0.9447807416995817	-0.0027238452747868624	0.039222604889828795	0.9999082101623553
LRRC34	8.468319516014114e-18	0.9865298156843032	0.7579499647442114	0.43755289680658316	0.9450499308518719	-0.002589524864041043	0.037471393486823636	0.9999082101623553
BRAT1	2.2668737970685088e-17	0.9903755243492504	0.7627736770598729	0.43636620642945256	0.9450844797406849	0.004439674194358756	0.064284229006275	0.9999082101623553
ZNF714	7.681769206546771e-17	0.993362966218202	0.7701010896751688	0.4356892723273956	0.9450868675828084	-0.003411885320537711	0.049404519427617095	0.9999082101623553
SCML2	2.7895740975397414e-18	0.9825785983036617	0.771111562607411	0.43571582642832263	0.9451080190659379	0.0033437471104203476	0.04843655657115238	0.9999082101623553
TAAR6	2.385449485200367e-17	0.998147591766421	0.7578136631749504	0.43615906873416077	0.9451521311911061	0.0012409608578645426	0.017990682011286903	0.9999082101623553
ZNF281	1.1606587476256725e-15	0.9799662607326383	0.7588440306229254	0.43790684537409963	0.9452355401243949	0.0013388524338977803	0.01943946299462436	0.9999082101623553
MATK	1.253611755497391e-15	0.9947076376363542	0.7656156757912602	0.4362333879326198	0.94524724589706	-0.00277995952049484	0.04037225531325029	0.9999082101623553
AGAP5	7.050596541463596e-18	0.9987041995197359	0.7602585229732866	0.45227400921862615	0.9454540460393925	-0.004388105769882994	0.06396872154382183	0.9999082101623553
CCDC183	1.155404964664063e-16	0.9933301664658698	0.77058312998075	0.4401612773914121	0.9454834473340521	0.003206814079440401	0.046773394901903104	0.9999082101623553
COX7A2	5.009112440718373e-17	0.9988978230470063	0.7653070679498535	0.4568227844572269	0.9455089355684629	0.0010054281587757452	0.014671670714620846	0.9999082101623553
LONP1	6.114607089389125e-17	0.9991072481459153	0.7606882232903462	0.4447233098289767	0.9455435720131904	-0.004324108741001323	0.06313958332839927	0.9999082101623553
ZNF488	3.5087185279269544e-17	0.9923140576321214	0.7579219155496938	0.4366344524355009	0.9455540169017587	0.0013267562111483194	0.019376693633596655	0.9999082101623553
C2CD5	1.3716360455510435e-15	0.989432267687121	0.7685645948007749	0.4357899848926854	0.9455752828044277	0.003226504541340325	0.047140127736544156	0.9999082101623553
IARS1	1.8908929829940798e-14	0.9992110028576899	0.7670039102821025	0.43610169050088377	0.9455756681214389	-0.0033889957735873666	0.04951452089039218	0.9999082101623553
MIGA1	4.834847226935116e-16	0.9947738739353829	0.7671143941948092	0.4406369573988055	0.945582271332287	-0.003405960240099648	0.04976842606993153	0.9999082101623553
RPEL1	8.054940737491865e-17	0.9925710180757751	0.7580274946912213	0.4403794298359138	0.9457285857271527	0.0009321552968343944	0.013657578876052784	0.9999082101623553
PTPRZ1	9.112274798665428e-16	0.9882997741263773	0.7591630636211865	0.4437322004844767	0.9457597871284723	-0.003799980711140294	0.0557079251756282	0.9999082101623553
PHLDB2	9.804050755264173e-14	0.9924329492643356	0.7625972448073596	0.4404200357957281	0.9457958410521967	0.0035297659801409725	0.05178103566093796	0.9999082101623553
CDC20B	4.132789971211308e-17	0.996825477512369	0.7659241965354245	0.4357936435832145	0.9458303308413087	0.0021848859335536763	0.03207232527111393	0.9999082101623553
BEX5	2.565232418126435e-18	0.999229181984485	0.7663253798865401	0.4444279592660272	0.945857502372585	-0.0009283064064261742	0.01363362249308085	0.9999082101623553
LOC105371430	1.915659061361606e-17	0.9901744063626168	0.7601554150040134	0.4357617864141664	0.945877799595948	0.0026438899197118865	0.038844217878930005	0.9999082101623553
KIAA1841	1.0967170344385288e-15	0.9877197321007188	0.7609150577466873	0.436227692721039	0.9459120784147882	-0.0043239937618902435	0.06356874717981685	0.9999082101623553
GFI1B	3.387656533717564e-16	0.9883034580755188	0.7576713544493199	0.43606544116437707	0.9459142704905457	0.001815606886091739	0.026693040401289184	0.9999082101623553
DUSP5	2.9196226751019194e-17	0.9886424362762907	0.7675858268533686	0.4394569351107688	0.945946455320033	0.0016963203247528647	0.024954162798369553	0.9999082101623553
AKIP1	6.772091161201578e-18	0.9960568115513725	0.7631036016813552	0.44355152093858596	0.9459698089779964	-0.001826197832336618	0.026876389701110864	0.9999082101623553
ABRA	5.086467173447806e-16	0.9971830312696703	0.7597871607674003	0.45349261494034665	0.9460316339982081	0.001450358973275112	0.021369611160751364	0.9999082101623553
ITIH4	1.9824197370510126e-14	0.9923038196766998	0.7577482696177161	0.43750732621250243	0.9460810932998588	0.004851188463385475	0.07154315196402235	0.9999082101623553
PLK3	1.3315514714441087e-14	0.9952395307911354	0.7662243428214708	0.4356867957831968	0.9461639546873097	-0.0026386050993874866	0.038972950135030326	0.9999082101623553
NARS1	9.273463743243514e-17	0.9993113748100115	0.7682895335397907	0.44036856339993535	0.9462044123795678	-0.0021345564693650496	0.031551755749950054	0.9999082101623553
ATP5MPL	1.5652121498867813e-17	0.9936777303044144	0.7860168643126938	0.45308074054811365	0.9463281000312287	-0.0032181478450735157	0.047678556712161826	0.9999082101623553
MFSD14A	2.6934860646306155e-16	0.9985048968497514	0.7595752097956392	0.4410995535822688	0.9465049450503809	-0.002657566994932803	0.039503616403159796	0.9999082101623553
SURF4	4.797949453086114e-15	0.9907625849107691	0.7600542961754746	0.4502749990029704	0.946548399786342	0.003705861796449439	0.05513092985629306	0.9999082101623553
NEPRO	2.572153513641891e-16	0.9967250400669388	0.7611564891260529	0.44186658722526917	0.9467362669558477	0.0023489386025948855	0.03506785443303677	0.9999082101623553
GAS2L1	3.5901000309426585e-15	0.9896061583851419	0.7585277846520118	0.44122905462717665	0.9467905045701972	0.0021564145210584557	0.03222648261582241	0.9999082101623553
GSTA3	1.7592172071049108e-17	0.9905844872473113	0.7648161796620471	0.4390649700775656	0.9468406326128704	0.003021390416811459	0.045195735708092905	0.9999082101623553
MFF	3.761378399437938e-17	0.9910094654353381	0.7678740585968016	0.43947002703843563	0.9470269432571632	-0.0016869565285172056	0.025323373676583445	0.9999082101623553
COL4A1	6.742898816215693e-16	0.9891321115066316	0.7640062844129218	0.4361393298153833	0.9471037071170174	-0.006603326000432563	0.09926842906980891	0.9999082101623553
PIP5K1A	1.8492338644848972e-16	0.9912710337137987	0.7593251558571338	0.4357662638874258	0.9471302295168454	0.00292362286026121	0.04397318226846335	0.9999082101623553
CAMK1	2.104612425002639e-18	0.9992611400746841	0.7659177792846652	0.43732997790208994	0.9472137394866252	0.0010804651658017639	0.016276644064117093	0.9999082101623553
TOPAZ1	1.3041700418314349e-13	0.9990170235741951	0.7583126215201521	0.44288424739737375	0.9472836691931351	0.0039731338180741815	0.059932703080320476	0.9999082101623553
HNRNPF	2.2365286073677284e-16	0.9912395272693744	0.7656897928579679	0.44078887322666715	0.9472846401826842	0.002205290438573315	0.03326629839428941	0.9999082101623553
BNC1	9.224261076886355e-15	0.9946436568200511	0.7611611078912829	0.4431524943206234	0.9472850859240356	0.002244538218769229	0.03385862883995683	0.9999082101623553
COQ9	7.477414558407634e-18	0.9961884042411686	0.7586668098435172	0.4369167104941687	0.9472909741752431	-0.0015596916193707788	0.023530420362172712	0.9999082101623553
TSPAN33	1.4550228388301891e-16	0.9922324273027832	0.7593766647744064	0.4445193630136739	0.9473964323848819	0.0014949145492392235	0.022598436441125788	0.9999082101623553
MTMR2	2.453209771414554e-15	0.9939342270325844	0.7661329307911254	0.43594151978273876	0.9474156612598618	-0.0022148291770272555	0.0334935573047995	0.9999082101623553
MS4A13	5.202141854061687e-18	0.9978561397749193	0.7632087853183266	0.43688133711306887	0.9474420657994825	-0.0015738503831769432	0.023812387178829483	0.9999082101623553
GATA6	1.5352135174490083e-15	0.9923007925081715	0.7616602775799162	0.4367591049203253	0.9475666007214731	-0.0020396485896781724	0.030933326610875975	0.9999082101623553
ADCY7	1.4581299585559503e-14	0.9951077352363397	0.7607247681184046	0.4420886602891416	0.9475943754655247	0.005541505275298286	0.08408712016775749	0.9999082101623553
SMCO2	6.770334567845493e-18	0.9895459766825185	0.7686787122233654	0.4403806999229144	0.9476188428532187	0.0018587924954799884	0.028218618489043112	0.9999082101623553
NOLC1	5.978983986284594e-16	0.9914584391929596	0.7610576020412149	0.441727385345855	0.9476435752592822	-0.0018581449616693613	0.028222133082429622	0.9999082101623553
PRR18	5.1005255101394286e-18	0.9942216431422214	0.7613029583087726	0.4397341197160496	0.9477094476582291	-0.001509616265595086	0.02295748773197321	0.9999082101623553
