genes	coeff	p_value	stderr	fdr_bh_adj_pval
DDX17	-0.0322452453036308	0.834032648690067	0.153891455462702	0.9730001299305497
GGN	-0.214252701515447	0.154366744667057	0.150429257267595	0.7059917622653396
TGFB1	-0.213173095046477	0.197250734616388	0.165324285073291	0.7384601210743073
WNT5B	-0.166425126879355	0.297340282912295	0.159693409816397	0.810220976611391
SHISA3	-0.211586458800226	0.209326232029034	0.168538347341599	0.7477711412612773
APOBR	0.161399195466113	0.345632497570615	0.171137856978502	0.8357565451211424
NPPC	-0.494245327703174	0.0007912149272245	0.147278733990176	0.13061684539618634
INSC	0.0068305085184162	0.963690813825981	0.150046754633975	0.9949878350000685
ZSCAN12	0.231382546452792	0.119015566135129	0.148425001465258	0.6674820656708824
CALR	0.0712952032493228	0.655831365310649	0.159970958664309	0.9359380882702227
EHHADH	-0.286395427763781	0.0685881504458161	0.157263082192117	0.579893219955964
ANAPC7	0.0542480613518484	0.739076270190871	0.162869501752456	0.9577422471904623
SAMHD1	0.245199706927639	0.124349662878592	0.159555249188286	0.6730924404377706
TREM1	0.115433712273675	0.481786508891275	0.164100717827333	0.8878529199808576
ASAH2	0.26411765750135	0.10296135476477	0.161969448062	0.6452343685231622
SCRIB	0.140933494865646	0.338218485082088	0.147159639582647	0.8331945928735214
ATXN3	-0.0306217751279954	0.836090486234721	0.148005096832664	0.9737786733985063
YPEL2	-0.0379412566935778	0.817239929648419	0.164179366109068	0.9690316998599514
NOM1	0.0367664732393898	0.832879130418898	0.174240073086661	0.9729534091789226
TOR1B	0.195749041479558	0.250359101596505	0.170293916919743	0.7769825372581065
CLDN23	0.100441117897816	0.567237684868675	0.175558172352682	0.9139973070429752
AP1S3	0.30039959874041	0.0637782620609139	0.162051714495464	0.5692916060600285
HSD17B6	0.118012766410689	0.492225034083562	0.171836343613567	0.8923873533033195
WDFY2	-0.153300009761675	0.317449535550885	0.153344056429425	0.8234187641822573
PIGW	-0.0286887056695716	0.859611172014701	0.162202994818351	0.9758143664152137
OR2AT4	-0.0336887254138947	0.852700150207833	0.181439853111497	0.9757928380701204
GABRB1	0.260126248866413	0.0853080347634477	0.151176001427848	0.6161603010222528
TTC8	0.0391292618580039	0.813701118349935	0.166045352011976	0.9683316420804925
TTC23L	0.075552211522107	0.636353366799723	0.159796214032533	0.9308653337581752
COLCA1	0.0988226134298579	0.571447985407054	0.174622857089392	0.9152226818559219
NFKB2	0.145490945330526	0.321604692134735	0.146787716869501	0.8262138958388362
SLAIN1	0.177698275907562	0.237534152182951	0.150442256730503	0.7666765747877902
CD164L2	0.175016092670064	0.282669227998316	0.162905313363954	0.8008448182495481
SMPDL3B	0.05062961179603	0.755787017874884	0.162786812818269	0.9601659405472293
DDX5	0.172945476176461	0.294454096857622	0.164961259279241	0.8086877642368948
ANK3	0.478409222920715	0.0032595565331553	0.162606030128709	0.22214519951858056
TSTD2	-0.0004697709361242	0.997523947166089	0.151378989294365	0.9998239047083294
OR12D2	-0.0501798317847188	0.763987759444542	0.1671277754455	0.960226988703882
CFHR4	-0.0782443788652471	0.590248939165932	0.145307270265372	0.9206979626393326
OR2A5	0.0018647201712843	0.990972848640264	0.164813863600712	0.9992261925095534
SUPT20H	0.051471886303152	0.738861627995396	0.154402738786738	0.9577350721179306
SESN3	0.0320213234476005	0.857111339227937	0.177844353292632	0.9758143664152137
SLC44A5	-0.19392980392907	0.186019087438839	0.146644583545154	0.7298818252245403
METTL27	0.182627839299516	0.296782927046618	0.17503866743422	0.8098245571922631
TMEM151A	-0.115175228980266	0.460634671192906	0.156105840867249	0.8832026327544267
H3C13	0.0971511639806977	0.559139175051318	0.166320386056533	0.9126453908976877
TRIM68	0.28985956363168	0.0536271850618583	0.150199080309192	0.545045030530992
PSD2	0.265781605045561	0.0871299844463253	0.155361032164254	0.6192384526129785
NUP37	0.0316067782096041	0.845701340986275	0.162414133258766	0.9747025509385687
PALB2	-0.0304514114465411	0.843726418406935	0.15447436745871	0.9742905263510111
GLP1R	-0.130004435609729	0.401958040824503	0.155112608956786	0.8643036979362331
DNMT1	-0.0616005645396537	0.67361531345872	0.146253134520757	0.9394592309376538
PROCA1	0.0872576189671441	0.58305446448301	0.158959876205501	0.9178464541128141
RPL39L	0.145907891947915	0.383948301881651	0.167586075971716	0.855540004552276
CALHM1	0.108958433788132	0.531340562613282	0.174065867546841	0.9023264267045695
TM6SF2	0.0801485786068556	0.629558855839533	0.16616343876547	0.9299154927239193
PLEKHH1	-0.266132440198174	0.0727353280447022	0.148305508243516	0.5901310587934466
PLXNB2	0.257879560618478	0.109891656783064	0.161307773923926	0.6539103423864431
HSBP1L1	0.0267090315343141	0.86399243259551	0.155924893594736	0.9764000008231071
PLPP2	0.152839204257977	0.387061573196863	0.176701201538376	0.8572750880394642
ZKSCAN7	0.226397586975639	0.169815006201692	0.164916840849773	0.7167678966431769
NFAM1	-0.0132976993719308	0.928469780926577	0.14813034076301	0.9883029089536386
VWA2	0.227490368347079	0.155384735891963	0.160118087084161	0.7072939103379351
ZNF93	0.0651731022226211	0.656083773421557	0.146349010954157	0.9359380882702227
RETREG3	0.0413573611289454	0.767402565281995	0.139827503815195	0.960226988703882
USH1G	-0.0432098310845543	0.79119833630582	0.16320696085051	0.9635068881996418
TMTC1	0.037317627901524	0.810333849092411	0.155493118615461	0.9677016225555367
KCTD15	0.152256033772509	0.303350643398616	0.147925568119226	0.8137338236688062
SLC27A4	0.0125086853020674	0.937092361336864	0.158488462205534	0.9896576269280989
SLC35G2	-0.158455582545642	0.338822740595652	0.16566292228335	0.8335707997111302
KDM8	-0.20410585511099	0.193514173583153	0.156973920086813	0.7360088804291964
REPS1	0.0755835209907247	0.637139334279014	0.160235660838136	0.9308653337581752
GRB10	-0.0279370004864522	0.856608443569672	0.154610188700102	0.9758143664152137
OXER1	-0.0454594774093085	0.74849251810501	0.14178273638985	0.9595280519123051
LGALS3	0.210033365939651	0.194651884039199	0.161945340868059	0.7366420468119624
ABCB4	0.232124178518173	0.119849791063037	0.149237189473974	0.6686510343171878
ALLC	-0.0534703376219149	0.730627162918841	0.155305476810373	0.955278638562699
CDK19	0.0687447246311286	0.668758955030372	0.160674116739669	0.9382300724609304
NLRP11	-2.0162882391079e-05	0.999892824707098	0.150105981305044	0.999981193874747
CA13	-0.393822737198142	0.0179765015347181	0.166443700823407	0.3964837147974612
SZRD1	0.126003010370757	0.416119233086992	0.154952398257371	0.8672192925654825
CSTL1	-0.142579083710557	0.370323340457008	0.159151912660488	0.8488443735411774
FN3K	0.0191635717823174	0.901703515377111	0.155158469714463	0.9821681195093737
SLC26A4	0.103486511079834	0.490358073658258	0.150037113503965	0.8910368090845656
PRKCH	0.248796180195974	0.138548384896064	0.167967249387848	0.6917749426277586
OTUD7B	0.0553576888335407	0.719465558616392	0.154125352185972	0.952386264631756
NANOS1	0.341868010123661	0.0222708595222677	0.149567120924128	0.4179344906018958
PAX8	-0.108447689947904	0.458019911185982	0.146133998629531	0.8827917536192628
IP6K2	0.067177155288403	0.659493319520124	0.152463006292482	0.93631199262947
SPO11	0.142728737986357	0.375220225725038	0.160959396203167	0.850911541116918
ETFDH	0.0511954433769475	0.756553577241673	0.165141422294863	0.9602030116599547
UVRAG	0.0809489826081313	0.604831073182909	0.156433508700069	0.9236021653748377
TCTN1	-0.0837376032155356	0.582969802407715	0.152513080044447	0.9178464541128141
LOC101927267	-0.243786722599092	0.149133967969684	0.168991538193905	0.6993878087922103
ZFR2	0.0802804952319051	0.620573616123445	0.162170517239554	0.9286562618301901
TM9SF3	-0.397047908908058	0.0176146425025948	0.167275224595218	0.3964837147974612
C4orf36	0.183407216774329	0.281117904265964	0.170166326477006	0.7990614008983984
BROX	-0.0950937077856129	0.541795344561721	0.155865686815707	0.9053039499511323
RNASE9	0.124614674221693	0.470519831124904	0.172684156889474	0.8853281981180066
SLC35A1	-0.0450640034533971	0.775397931226196	0.15794120576542	0.9613324508115606
UBE2E2	0.220391041774782	0.143009989249464	0.150471095278768	0.6947321464179868
IL2RA	0.0740678083651355	0.629042510072458	0.153325702910857	0.9299154927239193
CLPB	-0.0907935493091941	0.536714643653241	0.14696538095282	0.9038021019682458
HK2	-0.0651130778135409	0.715887668587469	0.178901602826954	0.9513717045359203
CLU	0.0079145730950336	0.958996543413037	0.153941528091576	0.9943229000078524
LINC02692	-0.0880014992746127	0.568334490154367	0.154251637665714	0.91448157256348
ATF1	-0.211972410719616	0.193456764065257	0.163002930165772	0.7359893972537473
ICOS	-0.0147392688712781	0.927886936275837	0.162858151325318	0.988200672889601
EIF2S2	-0.0171260755008797	0.902319553249392	0.139540755938997	0.9823788197880878
TRARG1	0.116392076226253	0.448538391528182	0.153581133556231	0.8802660051882792
PLXND1	-0.157653944629804	0.313585540576432	0.156445093781655	0.8206114864120044
DERA	0.0954132440168633	0.538367979527632	0.155072180145574	0.904210380407922
CRY2	0.394408872743476	0.0151911101058328	0.162455883930393	0.38204599124648003
NFE2L2	-0.153301774332115	0.30462304195857	0.149333987883121	0.8138948299203461
ILF2	-0.338544034786764	0.0232483775244483	0.149182494313438	0.4244156959250968
SPATA31A6	0.0723115770533297	0.653234081084254	0.160952097489865	0.9351644656078468
GPANK1	-0.249670687875419	0.12520028312766	0.162831528548783	0.6744660413651361
SLC34A1	-0.0483157758933205	0.76726911348214	0.163257161927331	0.960226988703882
CELA2B	-0.444632002533535	0.0064802108698834	0.163321233911437	0.27625123762175063
PNPLA4	-0.150542220229354	0.333969269833823	0.155816658247886	0.8319479377338501
MS4A1	0.0570959352958886	0.745070268241686	0.175600696151436	0.9586848160601831
CD96	-0.173585366306596	0.314216306677097	0.172479030138711	0.8206114864120044
PAEP	0.034183442728495	0.844579692981677	0.174370683356055	0.9746344713671526
ACSM4	-0.260443323787275	0.0641903862523607	0.140715126047242	0.5692916060600285
TPX2	0.0097129062751786	0.952100225811025	0.161694286749226	0.9923244755239184
LTB4R2	0.0402398145266147	0.802771206432978	0.161112469103957	0.9658563342775652
MSR1	0.127126473369373	0.468084745672026	0.175202150474437	0.8850136519349012
PGC	0.0253791255892073	0.867099266444168	0.151658276914795	0.9767623930980697
RNF121	0.244982461906886	0.135310546530686	0.164034208860148	0.688967238740721
CRISPLD2	-0.338755257956401	0.0406752354629639	0.165502766282251	0.49825794827209413
CHST5	0.190460315785463	0.300725738028848	0.184041264652479	0.8124236582575127
SYT17	-0.22847214735295	0.158477322665602	0.162012713768614	0.7111719586355071
TRIM64C	-0.113718720454855	0.496893902212088	0.167384778005895	0.8924940664535095
IL3RA	0.384189339294578	0.0202109928369655	0.165427172138083	0.4119828696654905
RASL12	-0.0269916398145028	0.87249418126135	0.168181469232136	0.9779123566826928
CDX1	-0.0200024262157064	0.899528208356111	0.15842582414209	0.9818209073679953
NXPH3	-0.0161654805069155	0.925351175720708	0.172532393666916	0.9873878603566699
PRB1	0.0824690738824262	0.601356656739263	0.15785048239728	0.9230217916137704
SNX12	-0.0832882624945065	0.62292312425247	0.169384321138741	0.929149075779103
TMEM158	0.328210992481308	0.0543648650355838	0.170595106316469	0.5470445761430248
TMEM132C	0.280691233104813	0.0822161047320339	0.161505225874893	0.6107116214207782
ST14	-0.0334624297807608	0.829209469195906	0.155122928058959	0.9719931345666388
POU2F3	-0.228487732859695	0.155463212273716	0.160850622956719	0.7074742132546131
RTBDN	-0.0103449875284618	0.948397285436536	0.15984328145234	0.9912648949336834
AMOTL1	0.318059906392383	0.0270416314214333	0.143858861435392	0.43846524176335366
DNAJC17	0.146980935625413	0.302466583111204	0.142539640051438	0.8135046117572764
BMP8B	-0.196186070218977	0.203869886148849	0.154403897913073	0.7418745517884471
IFNB1	-0.144717280882217	0.388721393191558	0.16789746666076	0.8575561746355865
PPP2CB	-0.0697121192511056	0.622527011946071	0.141612984976513	0.9290503595412202
TSPAN11	0.0906535117377172	0.562845416348506	0.156671852950561	0.9137938528257672
ANKLE1	0.0772184113604666	0.61614567301377	0.154030069992654	0.9267408174425651
PNMA6F	0.0382546952624131	0.827592449926226	0.175649160584635	0.9713057909055524
OR1L1	-0.234141572397201	0.173074859913578	0.171860909406562	0.7190328949820691
CYP26A1	0.0038620202784821	0.979462661339269	0.150024601665465	0.9971078932417499
PARL	0.350991689732822	0.0217839911896152	0.152996667006134	0.41696548433698055
KHDRBS3	0.0373299466986708	0.831064740427341	0.17498177441103	0.9724157273252484
KLB	0.0120402154523768	0.941883269254343	0.165153802896417	0.9896576269280989
POU3F3	0.176594829331399	0.29315986885644	0.167991166632896	0.8086877642368948
EIF3L	0.416543523424932	0.0070895211848879	0.154698813536619	0.2906544011903478
TPTE	-0.081390535299483	0.598180223403151	0.154435603462112	0.9230217916137704
OR2G6	-0.45900823627021	0.0051746653707127	0.164168695935242	0.25253199394928494
LOC400499	0.099510968379966	0.575978732120108	0.177930692596599	0.9165798120140204
DCTN4	0.169398238844191	0.25145058865414	0.147709577388195	0.7771061231360459
FGFR1OP2	0.307786891311281	0.0677093245012233	0.168471591192263	0.578089718844588
PHOX2A	0.165002962811158	0.244704402005739	0.141839398679973	0.7729820190460156
PALD1	-0.087981366987581	0.582336840285527	0.159973528763348	0.9178464541128141
NUP54	0.0865154082184818	0.57932522086163	0.156060590696776	0.9178464541128141
SMIM13	-0.0136372710402003	0.93411196105179	0.164955371562293	0.9892602999721597
GPC1	0.0640232221108302	0.691520953911067	0.161352156089154	0.9451501587060848
PPP3CB	-0.0980501940714642	0.536655334322963	0.158688432205869	0.9038021019682458
CYP27A1	-0.171818608238735	0.256000075890105	0.15126261753699	0.7790619628475048
FAM83A	-0.157294620318966	0.318889247308011	0.157808594888402	0.8244133241563284
HSPA6	0.0520163677130903	0.746866305747333	0.161154078722693	0.9587337696898085
INSL4	-0.112438915250697	0.471926590490505	0.156306726584004	0.8858868675036016
RPL36AL	-0.186206054853379	0.342755144879164	0.196267612399489	0.8345806890199103
KIAA0895L	0.0076875065739719	0.960642276985199	0.155782748025819	0.9946910687215194
H4C5	0.137598005860866	0.391262058541412	0.160495804369242	0.8583411242132971
FSTL3	0.334371842216071	0.0342426315982713	0.157930939261506	0.4704692979808973
ZFP36L2	0.348383682259644	0.0134886435876292	0.141011746455153	0.3687775085790813
LRRC6	0.475535861521554	0.0046236539757683	0.167906470488786	0.2453771816936162
ATMIN	-0.051086170804734	0.721282957296473	0.143200934373564	0.9526004209519905
IL13RA1	-0.124561495222608	0.42683632667243	0.156756645396098	0.8727417078098005
TPSD1	-0.213529089027569	0.18394397343744	0.160704171316473	0.727806129444829
SERPINA12	0.137396613365158	0.421719780601768	0.171010170446025	0.8697001548244591
SKI	0.0745884368395396	0.655826110097582	0.16735752836985	0.9359380882702227
FAAH	-0.173207223325685	0.249273366372998	0.150338340645699	0.7762620674766456
GAS1	-0.060789234285265	0.67080478499003	0.143018771296436	0.9387768531661655
CEACAM5	-0.0935455344381535	0.572321788767242	0.165674231766172	0.9153299125771823
CRISP3	-0.0886325019505942	0.562920440431083	0.153208477709282	0.9137938528257672
ARHGEF2	-0.249474627349946	0.101025874961607	0.152127912984328	0.6431497091776649
GUCD1	-0.185013802628115	0.246524350532214	0.159655305609234	0.7745713546084149
RXFP3	-0.095649225826583	0.563746925653286	0.165688041597924	0.9137938528257672
KCND1	-0.184834986139014	0.231828182360619	0.154587890123649	0.7634217207470079
IQCH	0.196108139941394	0.226578065864322	0.162177292704748	0.7618162837509637
FOSB	0.171146383852116	0.241816729574251	0.146221728757505	0.7711906590133557
A3GALT2	0.178621555273573	0.269930288569116	0.161908823292669	0.7907188384886694
S1PR5	-0.0963940355506602	0.536934811228475	0.156115138349831	0.9038021019682458
WNT3A	-0.163294780416987	0.256066016435106	0.143778500338098	0.7790619628475048
CDRT15	0.197856817974547	0.243922689898449	0.169799497821608	0.7725986991859174
BOK	-0.187948581745102	0.227744416450176	0.155820105906133	0.7618162837509637
FUT4	-0.068144992838849	0.67360050221564	0.161783238655378	0.9394592309376538
NUBPL	0.14268454923077	0.337348656160542	0.148720037322022	0.8331792694493514
GINS2	0.241579628815376	0.136773588947684	0.162361290601033	0.6910046182666366
EIF2AK2	-0.116557118981681	0.483026020064695	0.166167409012109	0.8881850783644187
ATP6AP2	-0.0874031349325985	0.604238911350612	0.16862956348966	0.9234607168200714
MIR639	-0.208873587715362	0.338396879467443	0.218181742982205	0.8331945928735214
PREPL	-0.237691089377728	0.089295969588936	0.139890436958111	0.6204690901616658
MAEA	0.34675076094656	0.030977569852051	0.160729153402556	0.45511275546156926
BET1L	-0.200658404553894	0.248862223835748	0.174013863959823	0.7756916199455686
REM2	0.108747538645773	0.518500663886267	0.168428929882578	0.8985842020329673
CTCFL	-0.226500073013406	0.192592834862566	0.173836742407891	0.7353904495437449
ITSN1	-0.20930694617288	0.199329732669767	0.163079778345428	0.7384601210743073
