genes	const_pval	sex	age	bmi	p_value	coef	std_err	fdr_bh_adj_pval
ZNF746	0.5346431466311212	0.7345738632527634	0.2030643148632525	0.9875557894916459	0.9482267541601785	-0.014471137598649392	0.22286005558626845	0.9970033051150213
CBLN3	0.4945010686994171	0.7352955486661432	0.20572972934126632	0.9836291894766128	0.9483425685175044	-0.004029117021905734	0.06218897411504587	0.9970684407020615
PAAF1	0.5370939868436483	0.7566005391390858	0.2029634629870638	0.9817491263802253	0.948404777440715	0.006832742399016274	0.10558995607819058	0.9970684407020615
MKI67	0.5067028383889158	0.7359864299864818	0.2032677874725345	0.986166086808288	0.9484477674702726	-0.02047527544582564	0.31667941366922314	0.9970684407020615
PNP	0.49823425023850554	0.7396577117585157	0.2030642194720248	0.9828998342179963	0.9486442850884906	-0.005286873310406647	0.08208238853976561	0.997188536577523
EXD1	0.49432291620531643	0.7350042911152546	0.22567880167555676	0.981748744718912	0.9486863003877302	-0.005891980843090051	0.09155210865841748	0.997188536577523
EPPIN-WFDC6	0.4913339194935781	0.742365332684605	0.20393939464895572	0.9873242902242839	0.9487809089891317	-0.01028817532791187	0.1601577460937837	0.997188536577523
LOC102724404	0.49430653821088655	0.7396736861223427	0.20331420376809206	0.9938327454181312	0.9488316681306644	0.004018574099519036	0.06261995807155439	0.997188536577523
GAS2	0.49935925369584133	0.7472605669852055	0.2035371698411116	0.9798660441449802	0.9488490231194853	-0.0048530580992107	0.07564910794178178	0.997188536577523
RBM28	0.5059288436853324	0.7454354572911251	0.2117380003644046	0.9856149557540043	0.9489149535734686	-0.009890184581297994	0.15436670192244722	0.997188536577523
TET1	0.564916072784752	0.7345263215733757	0.20521122925321866	0.988031680222181	0.9490622114339231	0.012772944559253655	0.19993815194628703	0.997188536577523
KBTBD11-OT1	0.5148353073278069	0.7426352521717696	0.20499283074914754	0.9864121040605346	0.9490662018698287	-0.01748607850052071	0.27373551050809114	0.997188536577523
OR5D18	0.5173811003513615	0.7346755358368868	0.21013425769601302	0.9833942954984111	0.949087562978923	0.0049993753216791325	0.07829551466638077	0.997188536577523
CCT8	0.5565626685649027	0.7489691557983158	0.21381378954630903	0.9831377257110082	0.9490922854381552	0.009846865750516822	0.15422667596107414	0.997188536577523
TMPRSS11D	0.5283799133089528	0.7362927588205163	0.21538114559723698	0.9890781465533471	0.9492541729457084	0.00872053061268768	0.13702175725997345	0.9972240931281571
C2orf66	0.4919927270331419	0.7448133738806658	0.20396998706701353	0.984673145329466	0.9493270724096381	-0.0049065774148707554	0.07720589445141915	0.9972240931281571
FZD6	0.5019292270876838	0.7359919487856548	0.20772515977957007	0.9840899267715569	0.949330850858058	-0.0054784981442058435	0.08621160896257204	0.9972240931281571
COMMD6	0.5089760524717729	0.7448689996826625	0.20311623148833158	0.9828299010043852	0.9495539121306625	0.006593572412514296	0.10421823192295672	0.9972240931281571
FGL1	0.5117929139786637	0.735617308462784	0.20603301000581564	0.9821245533050172	0.9495943167151675	-0.006299101400291211	0.099643728665947	0.9972240931281571
UBE2C	0.5208053481002348	0.7358418096174463	0.20666266507045816	0.9847327346859182	0.9496079748825809	0.010722881517365323	0.16966830826094856	0.9972240931281571
GPR3	0.4994049127324248	0.7418089944947122	0.2032190672332762	0.978575828470954	0.949615221684974	-0.004041347215238723	0.06395550463070752	0.9972240931281571
CLCN2	0.5820179573375212	0.7367144752754033	0.20313836273152208	0.9960476855452313	0.9496445356490205	-0.01122508579179856	0.17774382326299212	0.9972240931281571
WEE2-AS1	0.5023556181880384	0.7442980188514388	0.20319274276867938	0.9824366835096525	0.9496713680653421	-0.011767976523693026	0.1864397146951239	0.9972240931281571
C10orf88	0.5065120928939613	0.7353302022942938	0.2036835140442247	0.9934202616803596	0.9496786903141751	0.0056187418056086865	0.08903053549704065	0.9972240931281571
KRT27	0.5012827554115049	0.7424450353394234	0.2038742890724291	0.9779269752288137	0.9497943266744375	-0.005774021914005363	0.09170199880481564	0.9972240931281571
TMEM179B	0.5312981411700216	0.7353756070378497	0.20458121863116263	0.9787971172971335	0.9499002186665589	0.00512771019750534	0.08160974524535243	0.9972240931281571
C4B	0.5216293111782058	0.7379410529586758	0.20480245796254037	0.9799372167771822	0.9499330759761517	0.005900484459948696	0.09397049527812183	0.9972240931281571
GABRD	0.5099345009252376	0.739980223808776	0.20376419527595035	0.9870190518721702	0.9499363868000215	0.010217837329838664	0.16273897901496698	0.9972240931281571
SPATA3	0.5026375997210085	0.757936420098555	0.2037615489174025	0.9784889607531265	0.9499714652622959	-0.005800708291060364	0.0924524524203622	0.9972240931281571
DHX35	0.5101639188403603	0.7449208271724165	0.2047442590502273	0.9829823627311547	0.9499746027278811	-0.01044352015486018	0.16646065218494066	0.9972240931281571
RSF1	0.5185438955399087	0.7352093233678927	0.20514489442938777	0.9851897518676451	0.9501316359562337	-0.011111898352765884	0.17767247612868983	0.9973252293195307
EIF3C	0.5006182094975432	0.7375096710674609	0.20576584750221205	0.9787408853373997	0.9501952040542045	0.0017267286302570246	0.027644622439829514	0.9973252293195307
KRTAP24-1	0.5067797344197118	0.7466607833240986	0.20458779006928318	0.9793161516282105	0.9502580396783461	0.007787779184917163	0.12483868432274751	0.9973252293195307
TAL2	0.4932674145037871	0.7379302066057224	0.2029477934559526	0.9724593385864951	0.9503346191814428	-0.001799048099102824	0.028883400543749375	0.9973252293195307
ZNF208	0.502952769048587	0.7392366454105548	0.20514391852354508	0.9796225990382788	0.9503361225300012	-0.011643919504097247	0.18694674406975487	0.9973252293195307
C15orf48	0.5215328876867398	0.7532756456227024	0.21221046193972015	0.9919996718959047	0.9505365016822097	-0.004696370693290215	0.0757075406944123	0.9973293576386861
NPHS1	0.5856945486954708	0.7394704268475875	0.2033454227918029	0.9792614981477895	0.9505433334339312	0.010680997285020536	0.17220614259321235	0.9973293576386861
FNDC10	0.5023737670231236	0.7418772030612434	0.2134999600456896	0.9860181037810332	0.9505681443083835	0.004565274029961226	0.07364137542715458	0.9973293576386861
PBX4	0.5329282114723046	0.7426196436419419	0.2038708049534954	0.9828803799243091	0.9506405033099089	0.008721415842766474	0.14088963397467424	0.9973293576386861
TMEM219	0.5062430096439148	0.740967135956337	0.2053239902259958	0.9925496869879832	0.9506986609402882	-0.004250253809936141	0.06874158995630927	0.9973293576386861
IQCC	0.5262914651781355	0.7416686829741165	0.2031020707703266	0.9842191760083953	0.95070892889477	0.007899146177590494	0.12778369241410165	0.9973293576386861
SCAMP2	0.49663346321279866	0.7391349997614898	0.203145479362289	0.9808801443834068	0.9507113036443013	-0.005429295958711369	0.08783341113202046	0.9973293576386861
PNPLA8	0.552581116457302	0.7358334424456708	0.2071516457965621	0.9878949923501185	0.9507785940840539	0.009185469836459646	0.1488029979267143	0.9973443109137409
CDC42EP3	0.5214571078745467	0.742803073771058	0.20590074954276716	0.9837532164205944	0.9508789869085599	0.0036621967355342107	0.05944834938085083	0.997386366294639
CDK9	0.5308227532616472	0.7540143434746829	0.2029504503309888	0.9939380529131485	0.9509247626320969	-0.008024495250131389	0.13038309090121997	0.997386366294639
CCDC148	0.5166959289082641	0.7349427253491454	0.2058171183321098	0.9949936686634144	0.9509823742931947	-0.008012619475407845	0.13034334070035247	0.9973911627765492
BBOX1	0.5190602013857764	0.7360958865993842	0.20692688047401742	0.9903659055406127	0.9510874523326459	0.00455361365838571	0.07423413801448145	0.9974457387270875
PNLIPRP3	0.5335001917674514	0.7350914079772348	0.20356114637760891	0.9964794453412648	0.9511755443165725	-0.008238839725114048	0.1345542432478157	0.9974670124792668
PDZK1IP1	0.5051278484894266	0.744472090424505	0.20402263481651906	0.9888469017928846	0.9512138226424192	-0.005235118317317539	0.08556553907938559	0.9974670124792668
RHBDL3	0.5389043626709411	0.7350803443947991	0.21428288674385876	0.9967045720912475	0.9512754184098706	0.006264319860599229	0.1025169484783619	0.9974759809968561
HNRNPK	0.5212411044806482	0.7372593430505915	0.20299520300192475	0.9881218908206115	0.9514145561881397	-0.010976302141548525	0.18014461539104704	0.9975662519720082
KEAP1	0.5111201605673823	0.737838922428391	0.203685461853382	0.9847695395464989	0.9517879033886774	-0.00562787144658745	0.09308156441535746	0.9978140863267407
MCM5	0.5162106634146224	0.736169748943649	0.20375323018030833	0.9806935945256743	0.9518619550636394	-0.009403281452725828	0.1557640832942231	0.9978140863267407
PLAAT2	0.5068653253135614	0.737775185273909	0.20317035180737442	0.9783312034611831	0.9519009019899629	0.007158338535287414	0.11867303909182686	0.9978140863267407
ATG7	0.5029108661067263	0.7387788688585282	0.21223137219999666	0.9780092216584202	0.9519013907921408	-0.010803860655216742	0.17911139812541313	0.9978140863267407
C8orf33	0.5065854972902948	0.7411900373094038	0.2031900243051845	0.9843014499336483	0.9519162301888715	-0.007139755253339136	0.11840273829041556	0.9978140863267407
PM20D2	0.5416660213612081	0.7419455496296685	0.20630932203885766	0.9878266689824856	0.9520991432333967	0.005073226814637224	0.0844539426609715	0.9979044353019499
VCX3A	0.5072597795561866	0.7369240480289656	0.20473673174071194	0.9822719862231912	0.9521563857019906	-0.014041483514210041	0.23402840317830037	0.9979044353019499
SLF1	0.5405291502052767	0.7478619657735996	0.2039931907138488	0.9827658477124102	0.952161620984998	0.007826916297186985	0.1304649483434016	0.9979044353019499
TARDBP	0.5184978092289996	0.742567340040452	0.20578086710644095	0.9931433147669024	0.952231714445999	-0.010678311238375733	0.1782556469028711	0.9979222798794589
HSPA6	0.5623406739206005	0.7351130070903882	0.21135431718935083	0.9929688605558458	0.9523948686937438	-0.0056559323914265065	0.09473982771565884	0.9979330298877569
ZNF891	0.49774762939346806	0.7353183701778869	0.20367947420640675	0.9816557227119698	0.9524649749891188	-0.006526138098564081	0.1094776436295856	0.9979330298877569
PSMG3	0.528064672422314	0.7429623483448393	0.20415653302867676	0.9737877915746115	0.952506548519608	0.0049266627165834515	0.08271846323969476	0.9979330298877569
ZNF225	0.5390355957966535	0.735336219414411	0.2167402384634698	0.9883895895227381	0.9526235157115156	0.008496259300007847	0.1430044497559126	0.9979330298877569
TMEM186	0.5023767881455774	0.7359708014110251	0.2042868234021069	0.9891255367866083	0.9526678992286168	-0.0044008637767447255	0.0741425035301351	0.9979330298877569
CCAR1	0.5362717911093926	0.7369362683819949	0.20364296854809605	0.9897729851206778	0.9527054044264981	0.009213660577970106	0.1553481904157965	0.9979330298877569
MTF1	0.5094696157860377	0.7390015813647927	0.20337808303385496	0.9860784946278897	0.9529665339260905	-0.006658709167220857	0.11289413315609809	0.9979330298877569
RILP	0.49369900485590856	0.7392932861862274	0.2097507428751494	0.9799716472194134	0.9529671676638821	-0.005745112395127602	0.09740600121135269	0.9979330298877569
TRIM58	0.5165665276546938	0.7411286861241689	0.20305607430292483	0.9893951690100687	0.9529758921490127	0.006780087800777449	0.1149749328936067	0.9979330298877569
RAE1	0.5192794986132561	0.7399679151181275	0.2047466857250153	0.9856345232490031	0.9530248014192045	0.012375816094718835	0.21008457077783585	0.9979330298877569
CCDC12	0.4986646015073989	0.7564405287203279	0.20863748749129574	0.9901332170175624	0.9530834045627642	-0.0094110245712107	0.15995579547614067	0.9979330298877569
SMC6	0.542181613222964	0.7413165868391476	0.20321078160487216	0.9881779879608844	0.9531166272821671	0.012185954339915032	0.20726721739809	0.9979330298877569
C12orf65	0.4931824090321666	0.7428484860254141	0.20583221536716645	0.9780359574561085	0.9531264744155419	-0.0027950527074859168	0.04755020614229612	0.9979330298877569
POTEB	0.4948560171772327	0.735131623441573	0.20374403711378408	0.9921374388095322	0.9531294689441565	0.004976298711222419	0.08466357864859288	0.9979330298877569
OR7A17	0.509907871971822	0.7429925624319031	0.2102569922404599	0.9822552600158293	0.953143986743359	0.0034585324342939704	0.058859521635039644	0.9979330298877569
PBX1	0.5108266678162507	0.7404886704568784	0.2044577806323713	0.9818214949117835	0.9531603969813602	-0.018195097655611985	0.3097644463699193	0.9979330298877569
SLC40A1	0.5248141535951203	0.7376705416481721	0.20374461434030544	0.9807282298209071	0.9533787624022223	0.006341396738108618	0.10846605276945366	0.9979330298877569
EBAG9	0.49261979551639945	0.7421968430702507	0.20748976418285803	0.9898601357197404	0.9535748420570606	0.004795852285626364	0.08237723208846495	0.9979330298877569
MKNK2	0.5377982669343359	0.7402036771949041	0.20724166263892807	0.9896717036081144	0.9535806057205847	0.014467169008491034	0.24853006533585972	0.9979330298877569
AGAP4	0.566381525709942	0.741765766529423	0.20532879974345586	0.9804167065710739	0.9537175114138332	0.010976050865692474	0.18911488020721062	0.9979330298877569
CISD3	0.5060654403362375	0.7387355602035002	0.20426668261484338	0.9845244558880564	0.9537619323398933	0.003485755218234071	0.06011653930391531	0.9979330298877569
GPX3	0.5183142311728306	0.7417359377642568	0.20800611136892144	0.9889690504076857	0.9537948623352064	0.004515720583394817	0.07793524437100623	0.9979330298877569
DDHD2	0.5225434604245458	0.7472046134711976	0.20392245260202435	0.9893994217364969	0.9538231075433967	-0.007767660024234921	0.13414142381341607	0.9979330298877569
GLIS2	0.5066172948039837	0.7421239099548785	0.2051240253951695	0.994256883057266	0.9538575264595011	0.007211517715062534	0.12463027993697215	0.9979330298877569
IL18	0.4918776474781329	0.7500736245528536	0.2051198544091677	0.9894203778275666	0.9538919749678522	0.011515395917403179	0.19915925069866455	0.9979330298877569
MAGEB4	0.49759623322761093	0.7382489244760795	0.20346348302049466	0.9910933375720257	0.9539758228273837	-0.009669724757045901	0.16754330916668975	0.9979330298877569
GADD45G	0.49200573093923095	0.7402086787025558	0.20310838011763976	0.9761429558230913	0.9539945994938952	-0.004873220911943787	0.08447077712292553	0.9979330298877569
WDR59	0.5917967370905113	0.7363574938699048	0.20527845055924798	0.9839923696069051	0.9540154852046514	0.011878624376897207	0.20599371319977464	0.9979330298877569
TGIF1	0.5707889192099459	0.7356027142088072	0.20870427802222402	0.9836068247821147	0.9540442372580904	-0.013307406623384813	0.23091554762957817	0.9979330298877569
SUSD3	0.5237740119539569	0.7375946922622293	0.2035116832878514	0.9797612428509397	0.9540463853539876	0.01206060894328533	0.20929039936577157	0.9979330298877569
SNHG32	0.4943286202711301	0.7466520667951012	0.20342829733187384	0.9861768818873902	0.9540630740374136	0.003312604433861953	0.05750526019084767	0.9979330298877569
SNX1	0.5443557848565304	0.7535235410184511	0.2033325507745759	0.9817630660698696	0.9542143632244902	0.0062344561999962845	0.10858524697787098	0.9979330298877569
GTF3C4	0.5052645451852765	0.7422163354733716	0.21634207831504437	0.9902250898503593	0.9542510611283959	-0.007272748993389237	0.12677086690888914	0.9979330298877569
FAM20B	0.5086202855914029	0.7362975272045007	0.20301793150185543	0.9892164304398323	0.9542924484834798	-0.0041647537749878736	0.07266138818965236	0.9979330298877569
COG5	0.5244616079638547	0.7446722939514405	0.20314247414195874	0.9806733105707597	0.9543378919432135	-0.011147141291446777	0.19467506978432736	0.9979330298877569
NDUFB8	0.5232387867758479	0.741615083364556	0.20371440142092634	0.9829673191475521	0.9543831036140963	0.004596092990590992	0.0803463835350104	0.9979330298877569
DNASE1L2	0.5081897637446351	0.7366656354059749	0.20324012577968797	0.9854083181229962	0.9543913537055252	-0.0048706254859194565	0.08516102913809771	0.9979330298877569
CCNYL1	0.5403485511928316	0.7446186392644121	0.2054537335833143	0.9808733055877585	0.9544769209739894	0.005313933383484964	0.0930869308761245	0.9979330298877569
UBE2E3	0.5165760147537332	0.7396379062691166	0.20417077819804308	0.9821175669518557	0.9544907139000957	0.004046599522727539	0.07090789299655753	0.9979330298877569
TMEM151B	0.5161931922486871	0.7353646145751769	0.20378097322374733	0.9886471280619954	0.9545841992328534	-0.00499766777785271	0.08775376376138333	0.9979330298877569
